"","AKT (pS473)","AKT(pT308)","Bcl-2","Bcl-2 (pS70)","Bcl-xL","Bim","Btk (pY223)/Itk (pY180)","Btk (pY551) & p-Itk (pY511)","Mcl-1","MEK1 (pS218)/MEK2 (pS222)","MEK1 (pS298)","mTOR (pS2448)","NF-κB p65 (pS529)","p38 MAPK (pT180/182)","p44/42 MAPK (pT202/Y204)","p53(pS37)","p90RSK (pS380)","PLC-γ2 (pY759)","Rb (pS807/S811)","S6-ribosomal protein (pS235/236)","SAPK/JNK (pT183/Y185)","STAT1 (pS727)","STAT1 (pY701)","STAT3 (pS727)","STAT3 (pY705)","STAT5 (pY694)","STAT6 (pY641)","SYK (pY525/526)","TBK1 (pS172)","Tyrosine (pY100)","ZAP70/Syk (pY319/Y352)"
"123",0.685464898033652,-0.281058205866107,2.35991467601091,-0.177982460221343,1.67853174174439,1.73905355226572,2.12527641340398,-0.765068827258045,-0.244881459966308,-0.702716011272135,-0.672122627960093,0.0868412884382092,-0.82837451254608,-0.815430980572558,-0.461230909130545,-0.607292882858036,0.0153939017360142,-0.133657800942366,-0.310779995532746,1.57367508873077,-0.0431321603937538,-1.02169582512635,-0.920929704374563,-0.134812847401638,-1.2439413551848,-0.418884273152486,-1.27747120127752,0.232270262066844,-0.174281492044138,1.30375703730188,-0.564433326650756
"126",0.025583571151234,-0.554697916289744,2.32160221887049,-0.502505437556082,2.58673847211508,1.63458822185865,2.03040876295753,-0.593126987581461,-0.424226899285926,-0.580714778027227,-0.593126987581461,-0.500029033247174,NA,-0.593126987581461,-0.432146719981443,-0.593126987581461,-0.414249597092216,-0.393435208268442,-0.507889260133209,1.87380401626963,-0.464007596542093,-0.593126987581461,-0.593126987581461,0.360630408607912,-0.593126987581461,-0.521480147748851,-0.593126987581461,-0.289100138167467,-0.572941743258509,0.612584102065281,-0.543499397645724
"127",0.746887915123302,-0.467619988559096,2.27768764163143,-0.442888461410309,3.54766513584971,1.67358593659428,1.59594741381267,-0.638668376358304,-0.131622417952789,-0.613166107162234,-0.649729600055478,-0.525475651056637,-0.684252055679755,-0.503178778473726,-0.104927807808154,-0.600710620519122,-0.127917087125255,-0.436180663761956,-0.551886704610059,0.057890221211781,0.463770940954352,-0.565677608233862,-0.550046142902567,-0.521721027981618,-0.689536615738813,-0.398965178713057,-0.426433929209768,-0.11716724477241,-0.529849108590009,0.492768933359484,-0.578582961862029
"128",0.403495877322088,-0.432398103153359,2.95365725793874,-0.464740254945682,1.90137815438797,1.5141042069733,2.05321964082668,-0.683027831206914,-0.147141579897215,-0.696369310099392,-0.621938057499354,-0.137110940304266,-0.612498396988428,-0.646173981109398,-0.249447178253046,-0.683499740688564,-0.215088278753809,-0.37569652845424,-0.54756575782593,1.95165445127814,0.202153958022405,-0.704811201135581,-0.779846062144822,-0.36732542977875,-0.779560790875335,-0.584046835656028,-0.610297543571398,-0.203905545304918,-0.484554983731607,0.619589877435652,-0.572209092806938
"129",0.560749517254789,-0.501924431395306,2.58832395910204,-0.0575145838594599,1.62535667525888,1.80382813735547,2.21746839693733,-0.759018152794698,-0.0175612212627113,-0.729565592078844,-0.632302400112096,-0.0594662045478166,-0.604481788362476,-0.827447242137167,-0.438044257828903,-0.792464752318403,0.0562482943890276,-0.150995562263825,-0.476519688460898,1.46246706843892,-0.164385583260489,-0.968089928189086,-0.823810253166463,-0.0767845149470311,-1.04896450254232,-0.439629879540628,-1.11782816096296,0.128207062516755,-0.3445529643289,1.20098696846915,-0.612284415361887
"130",0.259057932298366,-0.492496654642074,2.63237951025312,-0.017413759674861,2.86409355064511,2.3077221272998,0.597746797589562,-0.731975162509898,0.382301677683033,-0.549590626475989,-0.634764553595805,-0.40731087976177,-0.72670832729496,-0.514417548676077,-0.283502895541171,-0.508591073405145,0.0119881672462182,-0.695785556394096,-0.383898044763208,0.538228778010757,1.27811523861338,-0.74861592414294,-0.611825765518873,-0.311646652319454,-0.833078098150714,-0.328515918226424,-0.756880754170716,-0.164472323595558,-0.840860233191343,0.304505566179732,-0.633788593768007
"132",0.738610777108913,-0.630300516944873,2.07537733706811,-0.559795237061375,2.22639869522598,1.85169346850694,1.50643816446154,-0.732654281620032,0.569040366355715,-0.757578878769563,-0.713663259934733,-0.329568418268222,-0.850295817028892,-0.63195958788356,-0.222766307272985,-0.76109753552778,-0.149610652827076,-0.470231539579729,-0.68503487833763,2.18791995841976,1.03721068871955,-0.824289757274625,-0.587255707046972,-0.338036048231041,-0.761458475831703,-0.554992341143194,-0.55046997597003,-0.207864026579319,-0.636365122443126,0.427448163398784,-0.66484925368883
"133",0.168081111831753,-0.557009563527928,2.05285088366732,-0.385606648059381,2.61532201471406,1.75355577268041,1.9829334724772,-0.705623722763512,0.162419947110267,-0.63996662534315,-0.67241700259358,-0.446197411726466,-0.870268680749318,-0.616356291148727,-0.278381991437307,-0.591116859121889,0.00588816662039242,-0.382549523021925,-0.341248180349937,0.396068530799352,1.00512237159108,-0.838864480508591,-0.730857361907852,-0.387063604930339,-0.881962737846968,-0.376537571180292,-0.814791312771396,-0.0425362615675424,-0.888300144218891,1.71533397097202,-0.409920267688867
"134",0.0153193251143798,-0.571678860971436,2.52914535439156,-0.35693324312726,2.07263104587309,2.2685028942551,1.47480113251548,-0.630392138571297,-0.274983358212386,-0.630392138571297,-0.60288753456718,-0.401926121808333,-0.514391968365475,-0.616229691404557,-0.354336247284413,-0.630392138571297,-0.379788531517205,-0.549253394710321,-0.498169373796531,2.27038562808241,0.575278866305154,-0.630392138571297,-0.57411766893178,-0.335382711429549,-0.630392138571297,-0.435513878748146,-0.630392138571297,-0.254608470331639,-0.549787468835626,0.464791613975072,-0.618514505042622
"135",0.458324217486412,-0.569173291172384,2.43539756156056,-0.451808600318998,2.2545484937765,1.88053571108399,1.59496945189701,-0.642385785674334,-0.406963449528017,-0.649182997762659,-0.603201644514555,-0.37679511075402,-0.554298454558543,-0.61849581735531,-0.288867635968644,-0.649182997762659,-0.366375975905158,-0.477707552082296,-0.524298061241278,2.33419807097992,0.79819348508462,-0.649182997762659,-0.625842986086492,-0.420037655167235,-0.649182997762659,-0.40168759338131,-0.649182997762659,-0.242639982411457,-0.527462855878613,0.199110767541493,-0.611320318598567
"136",0.0901749674338783,-0.503045694602147,2.42055928812859,-0.23761869376007,2.6648432256398,2.02685903815437,1.5839331817162,-0.734688432693546,0.21700305642712,-0.628031159538028,-0.581991402837217,-0.346127172077031,-0.83069410569266,-0.555924404387452,-0.230435446287588,-0.543721153862459,0.09471843307948,-0.63025116492585,-0.455396312241848,0.294605661957581,1.04105380412021,-0.810513247174335,-0.678053739112959,-0.262356673006933,-0.853974148335492,-0.400769151814231,-0.791984447553337,-0.185761904046279,-0.858748011000345,1.29787352983962,-0.611537721547042
"137",0.0394236238069104,-0.54094282400068,2.89902508673595,-0.495847677777931,2.19347436890988,2.10396111364411,1.36037519794682,-0.622057318262378,-0.310320358838586,-0.600882257196309,-0.581805735024538,-0.36808538810203,NA,-0.621108258602617,-0.457571906018431,-0.622057318262378,-0.359052441601243,-0.511263103741659,-0.450641966819046,1.78100286724816,0.643050180969294,-0.622057318262378,-0.522963876247735,-0.456896460293517,-0.622057318262378,-0.470190476193694,-0.622057318262378,-0.199665686812173,-0.558662929152303,0.106093712464257,-0.510218213991005
"139",0.43471228953743,-0.54067298779425,2.40376723636072,-0.432677822172137,1.22447941802009,2.21780911031926,2.00447136996832,-0.608538027481794,-0.219655493240265,-0.72727164943486,-0.603904503389584,-0.129835923657524,-0.63656183716992,-0.670597804921934,-0.293416008847233,-0.676358485381139,-0.265491090158131,-0.497942796277046,-0.504464636435255,2.40773260202779,0.384651730222578,-0.660065626130583,-0.723575424041401,-0.497626437376626,-0.719418030889512,-0.496366275117695,-0.598265110624246,-0.321386700738356,-0.576067920610827,0.887901418212311,-0.565364582778168
"140",0.281203140209085,-0.397425437164215,3.01232935485558,0.0614951641729437,1.66014903076643,2.26641221516693,2.06042787318174,-0.742010393660893,-0.0726613758000717,-0.640552189812044,-0.671736992060547,0.0219966575123241,-0.550257534551406,-0.732209474352205,-0.321965654067181,-0.665919312528793,-0.0522906860329167,-0.407611039430107,-0.486439499057083,0.792196631110469,-0.214342415890815,-0.846412564139522,-0.745358087711263,-0.232233289758417,-0.847426232690562,-0.533507678828722,-0.818452481621694,-0.0756457651991417,-0.392900041476359,1.0008665150257,-0.709718436167238
"141",0.844895012090449,-0.441418742422279,3.19983391014241,-0.319821221527413,2.47680086740929,2.44477960789542,0.412574880078512,-0.632449917077847,-0.101512938459677,-0.600788835158392,-0.493276038889989,-0.309330237251664,-0.670757951938914,-0.343783200680992,0.192117172363557,-0.535503719464086,-0.315022548118314,-0.646866142592187,-0.616372098864832,0.18356700134516,1.02383022222739,-0.545674837301487,-0.633424067526417,-0.490017450478542,-0.670757951938914,-0.536961479496873,-0.475116946896863,-0.213036613010475,-0.382001501871238,-0.216750947189887,-0.587753285394902
"142",0.53488187606628,-0.520734214996486,2.26473375581703,-0.516165340428633,1.367203056825,2.07802567164859,1.92273889755809,-0.636420795882305,-0.270253374417199,-0.719490619140033,-0.546740293456423,-0.147008108515268,-0.652521162346042,-0.654758352496684,-0.307037228728283,-0.655057471269615,-0.418411438587099,-0.401956135438759,-0.504109852152329,2.73189605425341,0.411479657392127,-0.653688938777294,-0.695117975859699,-0.378646529266117,-0.715314255768686,-0.511496540188944,-0.583872091394131,-0.35582321507486,-0.568629866189918,0.608909608598023,-0.506614777783733
"143",0.382947016637374,-0.471209587699931,3.72410738434742,-0.6057562171269,2.12111716626766,2.0907676319299,0.846371946137556,-0.544974724564742,-0.253427519347702,-0.579709957488964,-0.422941303686508,-0.111478455815504,-0.551056974249899,-0.496537916278399,0.125577742078107,-0.50193303028026,-0.443925044382408,-0.563301553004136,-0.529662251543449,-0.274965537436388,1.14760780032199,-0.477428927320374,-0.546370036261744,-0.281407680124482,-0.605736628636531,-0.563014499808551,-0.441177161125429,-0.421238982910406,-0.22989336453611,-0.0815430982857854,-0.439806235805395
"145",0.335269470299297,-0.480710147325651,2.08849941158064,-0.809961598055565,1.1606193902825,1.51949944608522,2.39264708565049,-0.778573409721085,1.13108788688803,-0.978260659598869,-0.612033988520601,0.0714659386389495,-0.62513210859115,-0.550566440146487,1.0234190458377,-0.644891811412596,-0.556442207594661,0.339529700765623,-0.609560774949107,1.10956634918298,0.477556659147284,-1.13465322908113,-0.969180652030122,-0.338166161935289,-1.13465322908113,-0.656502942982665,-1.13465322908113,-0.195561195303335,-0.436738721002815,1.37883659967939,-0.381754477624697
"147",0.564801807558177,-0.502269540078967,2.70610599428021,-0.170597128335171,2.93038106294487,2.52641960512353,0.875601155694665,-0.605535679828818,-0.238280442805439,-0.609239675494745,-0.570047256132179,-0.402568297870825,-0.655335388184384,-0.498778745117517,-0.156711889075766,-0.613234665294337,-0.0233724628126774,-0.567446175772704,-0.408704528355507,-0.0226748328595371,1.01543447229444,-0.64296718563736,-0.589794442676196,-0.435857275169375,-0.64360828290405,-0.353214984145867,-0.65517147148404,-0.143857523055821,-0.450865234420563,-0.107983719914461,-0.550627270469591
"148",0.539691438676166,-0.480514901304963,1.99580479270441,-0.441315365847923,3.36011497988093,2.371981132846,1.2773372126201,-0.594460328718057,-0.12706996316833,-0.645007409547929,-0.532262336621521,-0.446847676342397,-0.676803099906208,-0.556050507634381,-0.00195972520812144,-0.640262529839671,0.0189341343935027,-0.601238281252747,-0.285803940117248,-0.30959157971286,0.971857655944445,-0.676803099906208,-0.617795294807598,-0.486557174173225,-0.647180829320651,-0.371257660736449,-0.676371035714421,-0.0548853925718881,-0.532066159843292,0.400261030938002,-0.533878085707472
"149",0.429901995039729,-0.538649402722996,2.72309135670601,-0.198283812868171,2.48578835986829,1.9735794742929,2.02988910344759,-0.59712976749636,-0.556468119979094,-0.63861274134985,-0.260746480732521,-0.333965979895359,-0.633458662108875,-0.769281641833723,-0.355860525798409,-0.600843069092734,-0.359610731423939,-0.353796793556678,-0.537937380568633,0.864434672862379,0.485644127455595,-0.700057140219045,-0.697930507487815,-0.423853268590575,-0.728725585409832,-0.446932024137869,-0.709918728282378,-0.332105385754068,-0.356237106463977,0.767713950017831,-0.629638183917424
"151",0.0896952440031607,-0.454532531327684,3.47189569936184,-0.517111479207689,1.29243225772856,1.5412628421393,1.62573128188071,-0.544092851045781,-0.372759476750634,-0.544092851045781,-0.544092851045781,-0.286465309540707,-0.544092851045781,-0.544092851045781,-0.271490817258251,-0.533048588869947,-0.454293826021323,-0.447931281436587,-0.446104373704773,2.40322431154511,0.246043538593499,-0.543996857228986,-0.544092851045781,-0.373198824968006,-0.544092851045781,-0.539409155373768,-0.481827256277243,-0.424551465713146,-0.454357041339046,0.258874006032512,-0.519430938946434
"152",0.47656219659619,-0.377376691831415,2.70105174371643,-0.182230031661345,1.67935163544065,1.78958138061103,2.17558401229262,-0.788510629314841,0.0420854393418353,-0.662861277778908,-0.675429453006133,-0.037149203795194,-0.568820423270219,-0.639108173899959,-0.320098610201685,-0.718424247238134,-0.112784887393042,-0.285286436547398,-0.551071224220757,1.73598767175871,-0.230953099103915,-0.85804825232532,-0.774276566780373,-0.332034143369447,-0.881840996337837,-0.619895577285259,-0.8891578773747,-0.133924656135663,-0.411286010711132,1.09773440470778,-0.647370014882577
"153",0.37415559825079,-0.466258179898732,3.3505114545539,0.304810671946205,1.79090649279849,2.50430358651356,0.686228586199,-0.794844942819301,0.0894072132474153,-0.723854139078009,-0.381442573863825,-0.227307044345215,-0.55472780125327,-0.356890884459728,NA,NA,-0.225178254947435,-0.672942953025641,-0.661058156967782,0.545752748774815,0.343722134165375,-0.767382745785764,-0.510517851307954,-0.163151295670177,-0.82513633152605,-0.596458461291656,-0.828759657598973,-0.104083743235914,-0.259015684995457,-0.148338711011932,-0.722449073366727
"154",-0.0378326790030901,-0.462339712763014,3.07462596983397,-0.142786463952458,1.9426861569214,2.65792061684012,1.54795428090788,-0.665346326894362,-0.269816905449651,-0.650007009840118,-0.554247201441943,-0.350258156114679,-0.60457109394705,-0.354086662200201,-0.313556507858723,-0.606798778019619,-0.0936714714359672,-0.527855845843402,-0.580991562760011,1.09428946400353,0.344578038706249,-0.662801582139365,-0.627091978581946,-0.292179689327715,-0.657348612562415,-0.496086725890085,-0.666381575798505,-0.244053453004277,-0.549753446799617,0.307578483794437,-0.559769569379371
"155",0.138434673921268,-0.404245888277785,2.69914607507097,-0.521230959718453,2.21404694118325,2.65974260435682,1.18149112452837,-0.659018626888218,0.0379877116354534,-0.637068915561937,-0.344284211530128,-0.318748754376353,NA,-0.609302217940399,-0.469114061006279,-0.513256009814723,-0.407590384772633,-0.594042728659157,-0.512069061297265,1.4069592683322,0.562297910045155,-0.659018626888218,-0.607802862144002,-0.448412869572281,-0.659018626888218,-0.512464903873724,-0.659018626888218,-0.269342347868804,-0.592498118781605,0.0718666002767067,-0.5744241066018
"156",0.46008397803453,-0.414992108525664,2.94054950062227,0.211604091935202,2.86299879333649,2.43879492219642,0.301378482410811,-0.638894950694015,-0.0792047588304559,-0.658516484897106,-0.353260049058528,-0.477623592811256,-0.666045803767644,-0.441419301537259,0.0185861336620535,-0.617656851000421,0.234234624970998,-0.644768355594052,-0.497729718017916,-0.0173735953193612,1.00430953044567,-0.676447079961502,-0.559862444512642,-0.379186723444676,-0.707639248951397,-0.362777146351572,-0.674643113567915,-0.205992155903693,-0.420191686358738,-0.346456686074311,-0.631858202434316
"157",0.439754774723047,-0.55478170902024,2.19711874129309,-0.328615017909472,2.98001757435935,2.04762195125782,1.79782492605028,-0.711600016891291,-0.104547867899438,-0.737494945802174,-0.650894447022208,-0.520781627681462,-0.761558958047522,-0.603085335586185,-0.0496502535471769,-0.708689690416175,0.0973202993043476,-0.457316903071534,-0.458186969536581,0.667299438818516,0.91629115625011,-0.752078197461857,-0.652044626326257,-0.410088480783874,-0.761558958047522,-0.40944604130951,-0.745302645253787,-0.12706276111421,-0.548153617934256,0.482784273703657,-0.573094065097482
"160",-0.0660586896849853,-0.432822579883852,3.03561146211077,-0.313631706005271,2.96355116445914,2.05383645597864,0.673285451412531,-0.585604370395718,-0.34645685913708,-0.546102452137516,-0.433147923834911,-0.352441916681769,-0.54034062147678,-0.474620175029347,-0.298481766943394,-0.477367652225044,0.107623376639427,-0.523568609559307,-0.435937878464529,1.46447125503776,0.337538153859588,-0.587745717988755,-0.493402213678105,-0.445450016743671,-0.58315560945129,-0.465110417891879,-0.585563967015333,-0.387743111419197,-0.434349663919922,-0.287299116397239,-0.539514283532963
"161",0.304340527190885,-0.413252810568459,2.57222349454355,0.0691422126676337,2.98212835946407,2.16532551957028,1.28028734641591,-0.742175641958539,0.0375359945794567,-0.725372813127174,-0.512972822328528,-0.327793429178415,-0.708057594221731,-0.488257727095448,-0.0466937219981077,-0.608433307545941,0.214460198714146,-0.605309760619214,-0.426961438029101,0.585494928555438,0.798371005895006,-0.850832644024642,-0.79393386072156,-0.226164930756748,-0.846389765193339,-0.445560113403102,-0.850832644024642,-0.159378038894115,-0.45737776559681,-0.0862567176975957,-0.687302040613162
"162",0.412213494627861,-0.533305048552654,2.7583940172123,-0.398409340368112,1.43365114444,2.42850594174951,2.08435392733747,-0.638094740978166,-0.287562620220385,-0.716048003681667,-0.654314339607253,-0.216773817369982,-0.66228183020679,-0.677847624437552,-0.180007967618221,-0.609759691689563,-0.425126917932772,-0.361391400183595,-0.427525385161359,1.54668754866246,0.461995420957528,-0.662469899379411,-0.739052336384612,-0.475536356129457,-0.740400512424196,-0.518589544239924,-0.583166548433646,-0.338106226802589,-0.552386075658498,0.759043115790076,-0.48668838331681
"163",-0.197759928465578,-0.463987533481577,3.06005565408658,-0.301258115491854,1.30043161191613,2.442472128891,1.83843118019429,-0.577259854014755,-0.183806256536653,-0.540852804724899,-0.555651884017375,-0.407021712750081,-0.511523043641675,-0.545961162716535,-0.445383414153848,-0.557923188996301,-0.333041848396258,-0.448425819150332,-0.569155835473346,2.03413650273257,0.187680087360024,-0.577259854014755,-0.545922908733917,-0.265034022730655,-0.577259854014755,-0.476367116992893,-0.577259854014755,-0.344624584851072,-0.500080163090251,0.146467010979623,-0.50685341570609
"166",0.502420279947662,-0.567945195579364,2.30243945568709,-0.615956304557958,1.56908981434881,2.37265840208454,2.16257871633269,-0.644981658712011,-0.061662211688848,-0.738351192961374,-0.596335056937872,-0.253027959501096,-0.68891645830606,-0.652107319167343,-0.26880644324811,-0.645482447818403,-0.389948285636045,-0.393082251290915,-0.460206172737436,1.96159560383303,0.40675760936168,-0.681830086782863,-0.738351192961374,-0.318211385690769,-0.735913232743512,-0.535428577692457,-0.627152094989207,-0.328503069938561,-0.578863217099109,0.779606130858095,-0.536084196412912
"167",0.399590564523418,-0.420746292762986,2.11673877871048,-0.530483429125864,1.26398095259289,1.08327540186529,1.87437787553322,-0.791558209842979,0.650405928441675,-0.964519921830998,-0.877960912348569,0.255195225073164,-0.366757285996608,-0.579872919690122,1.01228551809587,-0.807082391407982,-0.0964885622736962,-0.206844873529163,-0.463858000868064,2.32507953696749,0.565511513741266,-1.14061985159053,-0.968468717583524,-0.360922596465819,-1.20275085882603,-0.60682835201009,-1.19105419784304,-0.200989710985504,-0.311001230343826,1.21305726049307,-0.670690240712434
"169",-0.0461153468893094,-0.401396576385369,3.09279560987209,-0.398968979022186,2.04643663941403,1.52489380193611,2.34772547713533,-0.573921586462729,-0.378337753995725,-0.545356947266108,-0.573921586462729,-0.429630917197687,-0.573048102576519,-0.565662993002776,-0.466522562427619,-0.543391343535939,-0.411865285723618,-0.432295528325857,-0.508325507196125,1.6212845375388,0.252028947972233,-0.573921586462729,-0.573921586462729,-0.335185571108611,-0.573921586462729,-0.483200430394776,-0.573921586462729,-0.287916632800688,-0.461186820849812,0.338257107373182,-0.511485303766665
"171",0.339720515608599,-0.499591560604311,2.92108024472705,0.225282506406892,2.74224299285141,2.28500282803236,0.911480622259635,-0.718435733061517,0.253950799390135,-0.711267904828296,-0.641331040565305,-0.280789837520194,-0.758442981059243,-0.531913589006709,0.0574359616949312,-0.632868763538739,0.114559499211764,-0.68831524567467,-0.405139739356648,0.404160162761003,0.727324851900033,-0.818584537487711,-0.558741857174768,-0.304343211065142,-0.784581620944754,-0.423633058131845,-0.831352198551806,-0.148474472326644,-0.460320274297656,-0.0797243361370878,-0.70438902351076
"173",0.100587324052147,-0.462795960291538,2.57175558082248,-0.462224720299896,1.49573746982262,1.35414730222285,2.70723963819364,-0.616873392040081,-0.178847749771468,-0.602788486849167,-0.616873392040081,-0.474878425572514,-0.551179170177723,-0.587267794361577,-0.519176018716795,-0.603345722675287,-0.340568491362028,-0.467213484104913,-0.578554134131218,2.3018396864886,0.239591950858462,-0.616873392040081,-0.616873392040081,-0.11485603769163,-0.616873392040081,-0.467248730551795,-0.616873392040081,-0.231887045930586,-0.542111290390012,0.670442447901445,-0.555157785243614
"174",0.446003545392442,-0.486518913142948,2.62779814089187,-0.00906023376209616,2.87457534127502,2.06718652900515,1.64523675492074,-0.740274116270753,0.0630705577559302,-0.730689893751578,-0.703672087926232,-0.395292546767403,-0.831441419619739,-0.608796017514167,-0.132064308382939,-0.525457524672508,0.0962989530960571,-0.504629429982102,-0.193402133488071,0.0637109440880377,0.701351339068381,-0.842616997113212,-0.718632276918231,-0.288375163481055,-0.798756882188841,-0.40889735715501,-0.830106455473623,-0.0888848472113609,-0.455814425777816,0.335496491736503,-0.627345566630441
"175",0.275289258369675,-0.531958407609342,2.54877256661437,-0.0814188968949855,2.51631968295004,2.05016840271888,2.01561603656175,-0.710078150077275,-0.105477033628799,-0.775846918535593,-0.655143672003937,-0.302603037333655,-0.788036198045373,-0.615767231840257,-0.153771983248351,-0.610096998891977,0.0573137962206819,-0.380751448527861,-0.440890333910587,0.602540794695726,0.54533676921165,-0.877470477757513,-0.790188621359272,-0.290147863547564,-0.846200100590692,-0.48865832036786,-0.871834416055742,-0.0414754075565101,-0.523896351485051,0.841298426425425,-0.570943864500005
"176",0.361179687971426,-0.408057524783891,3.21978184488565,-0.619393990931568,2.46104422787357,2.49627856922983,0.541716238430592,-0.628819724046171,-0.206386582194275,-0.508837058413315,-0.499620276614012,0.0358507988623772,-0.598537846845207,-0.557651565052018,0.281318635696857,-0.299948152664982,-0.412462437463792,-0.628274537226305,-0.540775542188166,-0.0767339986156568,1.14016998018082,-0.57090795868761,-0.651185231154448,-0.105148163682814,-0.643592408141784,-0.563176619053617,-0.463306800918987,-0.517834308461382,-0.245672267351517,-0.204413967903861,-0.586603020735742
"178",0.326282022309852,-0.498069651335712,2.54912187610081,-0.159557647145325,1.2180307726757,1.75442740344791,2.49125091415381,-0.675561255429643,-0.286316004955317,-0.705581225158424,-0.550447080074054,-0.00326636900976434,-0.522742931302372,-0.760335861098573,-0.625274204781523,-0.644810387449169,-0.255071649345941,0.178178698246784,-0.524118115140275,1.63066082954884,-0.431602819304169,-0.960836876174697,-0.803235618643707,-0.0603186595010137,-0.946224083204078,-0.54371085647197,-0.992145789162687,-0.0375169435002277,-0.316183227763988,1.47864167192076,-0.323666932451828
"179",-0.0213434506492128,-0.477205914874298,3.86729463663327,-0.151101787258677,2.17684541050733,2.0312342124677,0.856811373934875,-0.526808407791977,-0.263407421184072,-0.543106095326524,-0.507377514163913,-0.288141228563124,-0.478259829913469,-0.421084146904963,-0.276520705231471,-0.50696102965667,-0.429045105349314,-0.515180502745659,-0.446241538081308,0.494111150844365,0.656402077549882,-0.54652769866717,-0.580758364102268,-0.390574846997852,-0.601401101154448,-0.40671596233023,-0.601401101154448,-0.395190539284344,-0.28803614211079,0.0582373781572318,-0.478545806598454
"180",-0.158714905450435,-0.484723362788927,2.93470125506499,-0.377099159127539,1.58999122361718,1.82109317616029,2.84338771699838,-0.562703008057552,-0.358065389853265,-0.549836029323569,-0.562703008057552,-0.469117307398955,-0.518305696121273,-0.562703008057552,-0.489497069891802,-0.534017215475919,-0.419225866876432,-0.359046285822006,-0.538234890184079,1.15796355814816,0.115175541287505,-0.562703008057552,-0.562703008057552,-0.334469202116663,-0.562703008057552,-0.468723979718253,-0.562703008057552,-0.252125312035697,-0.485784142671403,0.760634556119405,-0.487040156136836
"181",-0.172441210841022,-0.465023105512953,2.53843538617334,-0.527974613306045,1.86269023205772,1.55880957850039,2.71318090744964,-0.591399288862223,-0.113526901840287,-0.616529501212901,-0.589564700257692,-0.327206476663173,-0.57591211423775,-0.59351428752338,-0.46380053053018,-0.531807353813613,-0.385038421421209,-0.427550570115417,-0.499740840225952,1.97067641002054,0.298359946262229,-0.643381783916834,-0.56736021713489,-0.325848367137347,-0.64271068200633,-0.481573796069817,-0.63045369662859,-0.292270190222096,-0.512397102049918,0.567460115483147,-0.532586824417377
"182",-0.0878468319991946,-0.465377904761971,2.53160281553701,-0.523827807394964,2.01852172897807,1.15026462422932,2.71795485948236,-0.583221363112849,-0.337911480280217,-0.586487346895001,-0.544517326313771,-0.38108333974959,-0.560326255093477,-0.60467536002866,-0.48708908988182,-0.505861115188902,-0.397794346443007,-0.435746068095603,-0.484386456291854,2.14884124540655,0.301757734912371,-0.606382888752274,-0.591289744271358,-0.276256966257124,-0.61632069440794,-0.429840293820325,-0.606257574946984,-0.307019293522297,-0.480166172722508,0.540866756821269,-0.510124045135259
"183",-0.001029171368394,-0.433546025538688,2.5984694759591,-0.4264722685512,1.86950291462702,2.19096994306186,2.5358044014533,-0.613313435539894,-0.378491665413783,-0.594584330183028,-0.542668912253309,-0.365795111448478,-0.552392680305404,-0.585641636671909,-0.428279090658764,-0.561443836994987,-0.137457411272895,-0.383175873148759,-0.539200223292523,1.54732377836273,0.185942558899553,-0.633029581451158,-0.610956481865667,-0.387694752763289,-0.637297260895156,-0.499763050182183,-0.626057309502293,-0.365373365649296,-0.5322186948201,0.415469724406457,-0.507600626998866
"184",-0.0551869278568479,-0.550050577674491,3.43254996591876,-0.180032052073133,2.27980544404023,1.6119194322775,1.18692204683803,-0.585820560574056,-0.337592983881494,-0.587703613772932,-0.613734596516044,-0.285175892090039,-0.431817363527288,-0.573413119691976,-0.340559562684997,-0.569267242785468,-0.51892089204046,-0.567176291335261,-0.45156815115466,1.59704178963237,0.647290824164259,-0.610306262281364,-0.585971377231435,-0.392067252517956,-0.632572551941994,-0.444487102559527,-0.634896966680844,-0.391434004801313,-0.384245767262997,0.495611636212382,-0.527140026146955
"185",-0.292559554881431,-0.493356360033283,2.59029416435523,-0.464344488569876,2.02930594326265,1.70330470036573,2.96423540157899,-0.564523828375384,-0.326069665927205,-0.576948753520207,-0.542345474237052,-0.397225509656725,-0.542413998707294,-0.569637270017861,-0.443425780533539,-0.505657235897306,-0.387271420624696,-0.438965288152104,-0.461316864549277,0.939314937094493,0.14879549462904,-0.591959856903757,-0.569068448230254,-0.339728238211661,-0.604798363130317,-0.46648849213072,-0.596453998447285,-0.228961335180569,-0.502035422066225,0.981077289258873,-0.450772282560981
"187",0.0287337480389884,-0.489664984268509,3.20487581106643,-0.436062280413504,0.942897410160594,1.85369429333202,1.26047815938032,-0.542976763710383,-0.207690508845285,-0.552403472850407,-0.539939871645611,-0.246242567143147,-0.497270298793584,-0.553996428349422,-0.321520459313477,-0.536366553714801,-0.391722033129184,-0.473201629659943,-0.452579259717272,2.94780144036892,0.187038886652394,-0.526326697054641,-0.545729434383351,-0.383814061614124,-0.560227403387624,-0.518925073731997,-0.47180736333948,-0.410709331681553,-0.445020180908521,0.147958455344481,-0.469281546688339
